Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2010-03-31,122.24192346,153.55879755,116.65011453,124.63121597,138.42490999,116.18255847,139.30619615,151.08673268,128.00673892,102.60967378,192.88938368,130.82633256,117.83032291,105.96960998,120.93840222,122.02828882,120.65235569,139.45593385,145.25191959,162.92228654,132.9642955,74.359548249,116.96062673,122.8083867,118.69079052,156.15909961,116.73578042,98.685144832,130.65888226,156.79954204,143.84994337,152.16339981,120.89536604,153.24633899,100.35995231,130.45348081,142.58255598,149.02075809,148.17099649,122.46565359,134.96372279,123.01447221,128.22073378,128.12282097,158.8409962,158.67891857,143.61116558,129.56192286,121.33879651,166.27789868
2010-04-30,122.26647573,154.69569042,116.24305199,125.09991994,138.79140299,116.7712952,140.15319464,151.00774677,127.59727708,102.84929209,193.31577943,130.55761227,118.78711148,107.37328388,121.96450908,122.74105605,121.03813493,140.2416328,145.56553932,164.62697741,133.85834682,75.515568095,118.31125497,122.62477294,120.26040669,156.18962841,117.46881591,99.249074684,131.56729649,157.38177117,143.82971967,152.87168157,121.52903088,153.73349396,101.41486958,131.51012506,143.74122448,150.03721291,148.43598937,122.38890581,134.80632277,123.94971897,129.26452012,128.39025431,159.19102891,159.75411174,144.27951221,130.08424554,122.35663097,166.39769883
2010-05-31,122.534182,155.74833877,116.20753764,125.62805727,138.84464348,117.07153496,140.85957373,151.03639014,126.98107529,103.08464948,193.18939571,130.06671843,119.50183693,108.22736394,122.62737456,122.90322206,120.89431732,140.64144074,146.09120742,165.73034117,134.44478789,76.753159125,119.45986358,122.01218909,121.23214107,155.95691434,117.80726743,99.816692134,132.55733342,158.10330883,143.49262778,153.57933801,121.86290453,154.26820379,102.1921423,132.30769872,144.00682179,151.04999318,148.62708014,122.12105891,134.71612589,124.55425012,130.38564541,128.65827479,159.21193966,160.78786247,144.23073247,130.85500153,123.13211355,166.05273624
2010-06-30,122.1500528,156.34123433,115.85410083,125.55704039,138.41821541,116.50181575,140.99348791,150.77967026,126.4189018,102.67414548,192.55899429,128.93236252,119.04110138,108.16250257,122.56187151,122.34958678,120.48928424,140.47008824,146.67871457,165.33206411,134.62453423,77.092849801,119.48536925,121.22794771,120.92879016,155.52756855,117.57750823,99.722736429,132.90166725,158.45623192,142.99388237,154.29995267,121.36355696,154.88966474,102.04243264,132.62915707,142.9200495,151.43363689,148.6483849,121.32788304,134.57266601,124.24817828,130.56998684,128.49215783,159.05044322,160.92185022,143.08493837,131.49220274,122.90962296,165.23151631
2010-07-31,121.22841104,156.37014634,114.4913122,124.82955548,137.84858779,115.34960458,140.47547582,150.06492354,125.62854506,101.37572388,191.72909265,127.35583537,117.63560774,107.70667934,121.61098654,121.30080114,120.02765739,139.95417748,147.00259742,163.56887953,134.3710966,76.685256363,118.26443964,120.83569598,119.62086829,155.16078431,116.83504369,98.816451196,132.63585472,157.87233678,142.41251373,154.34109532,120.09475771,155.55626976,101.00041171,132.58089895,141.02016594,150.53679868,148.50007696,120.43855789,134.26599353,123.06487365,129.79620092,127.77607895,158.77256677,159.72544279,141.41912831,131.68371232,121.96542325,164.24313025
2010-08-31,120.26620254,155.94741077,112.25339354,123.63944639,136.92030973,114.25567937,139.52195665,149.31671722,124.1477811,99.593803226,191.1168683,125.7290766,116.17763268,107.18134293,120.55946734,120.26038153,119.40580491,139.30435252,146.68724524,161.55920405,133.63259619,75.948399533,116.64543483,120.72316175,117.86327054,154.71369185,115.81551224,97.572362514,131.93126703,156.5693343,141.49948749,153.28907194,118.5700212,156.08502173,99.872074874,131.87807645,139.01950955,149.23516842,147.9827134,119.71941776,133.93250417,121.83922104,128.74515681,126.77431893,158.27556266,157.77429194,139.89736881,131.57859514,121.0937577,163.35559981
2010-09-30,119.34586071,155.43609432,109.87102076,122.39586693,135.56795943,113.5252759,138.33844082,148.75163711,122.36905087,97.491147224,190.91162125,124.18195906,114.89051876,106.47143518,119.76146193,119.56409655,118.68962017,138.71169499,145.83829045,160.32584667,132.74630339,75.121468283,115.21237645,120.44880346,115.7401273,153.86636831,114.62890621,96.329823254,130.74550682,155.06641559,140.39106771,152.08349778,117.28442454,156.39317523,98.902948196,130.81200023,137.12916263,148.40919144,147.00953815,118.94532554,133.69163971,121.1123911,127.40038712,125.64049594,157.60260788,155.97204112,138.30527789,131.46525127,120.29035292,162.67881318
2010-10-31,118.40947714,155.19012983,107.67682488,121.56853083,134.3111332,113.03024158,137.16871265,148.20836398,121.08543876,95.504503174,190.86959565,122.78004782,113.78810378,105.7830564,118.98630116,119.06770776,118.06339282,138.4590246,144.93961937,159.59536524,131.96854893,74.4798742,114.02107731,119.87979251,113.44181168,152.53680633,113.63475213,95.094856196,129.21364279,153.8911846,139.45257354,151.30380311,116.58261374,156.54219549,98.194124227,129.92816,135.2604475,147.61737914,145.93306521,118.01953549,133.40510794,120.33908847,125.94161142,124.33996182,157.08648127,154.70422826,136.24872654,131.24278343,119.35134822,162.16504023
2010-11-30,117.37367151,155.18900412,105.9163091,121.09574381,133.16257302,112.15270401,136.14994599,147.54221413,119.79359255,94.303637848,190.74657654,121.42369717,112.29996285,104.93309889,118.21667201,118.42235013,117.46943809,138.32215613,144.10318939,158.63297707,130.96638107,73.798130736,112.50948436,119.21097969,111.56525259,150.83019652,113.26371445,93.854951562,127.66248492,152.98051293,138.76647579,150.50135331,116.08656694,156.42156754,97.166906842,129.02773973,133.24521692,146.36257373,144.93698662,117.08242238,132.93492735,119.11710573,125.17460235,122.85582739,156.91609536,153.58589625,134.15812601,130.67970688,118.39016465,161.7612616
2010-12-31,116.35624896,155.31862965,104.95003196,120.88777699,131.92499652,110.8346412,135.05325392,146.4820859,117.88351549,93.552523742,190.30529302,119.90684277,110.33961717,103.65794862,117.56181274,117.49396118,116.80877019,137.90573351,143.3957957,157.18771746,129.61428463,73.002541088,110.43447985,118.74344663,110.38790839,149.19673345,113.39963614,92.534615609,126.21475751,151.71348001,138.14814482,149.69310686,115.29041451,156.12690145,95.56623168,127.79750466,131.15248811,144.47371867,143.93628318,116.18285066,132.49441775,118.00607077,124.78917785,121.34042756,156.94607416,152.17198563,132.34578065,129.80273608,117.29567503,161.5230731
2011-01-31,115.59865675,155.4999402,104.6407678,120.97087101,130.63185165,109.79368981,133.90993667,145.02029425,116.2920554,92.937841369,189.82722849,118.5072778,109.13047685,102.56284662,117.22152575,116.52264773,116.30567296,137.14588635,142.92361495,155.69582407,128.41929586,72.076547477,108.43187775,118.57172646,109.80115305,148.07218708,113.63378301,91.231630158,124.96700024,150.30887323,137.38412864,149.09401178,114.26272812,155.97957946,94.245503317,126.57439406,129.41757469,142.93930817,142.87656081,115.50052667,132.33954761,117.61779438,124.52627158,119.97290411,156.95360395,151.03669943,131.07650384,128.96043819,115.92168593,161.42397802
2011-02-28,115.24855362,155.68594241,104.56362785,121.12463961,129.82975669,109.50596699,133.12345336,143.49794754,115.6061431,92.600815266,189.64507874,117.5980252,108.87973314,102.53013819,117.28911874,115.98767146,116.23181768,136.36518911,142.66099387,154.85376017,127.75496265,71.312127502,107.14487991,118.70896768,109.90501306,147.56924062,113.85970201,90.115537799,124.23880515,149.20844486,136.55218537,148.45072452,113.46557595,156.17662695,93.711417134,126.09834769,128.52950554,142.4724857,141.95372312,115.36922034,132.4887923,117.99274287,124.82822279,119.12715731,156.76970247,151.05560714,130.55402321,128.52780053,114.47741535,161.5234559
2011-03-31,115.41609511,156.04751149,104.19761617,121.28294071,129.7644303,109.87448234,133.26550292,142.33836133,115.72405288,92.510415613,189.61096433,117.21902141,109.03460782,103.5668588,117.79349904,116.10585378,116.38796727,136.2453041,142.59880823,155.14560231,128.02576244,71.215331826,106.97177135,119.09088087,110.68106877,147.6876162,114.14536072,89.1834187,124.21748831,148.66350071,135.84761546,147.9377197,113.54246553,156.93191076,94.064839963,126.73129928,128.59418539,143.17115048,141.41012678,115.56679571,132.88638608,118.77230263,125.43081488,118.80702297,156.60991598,152.26969021,130.43275461,128.51406317,114.1528101,161.86094731
2011-04-30,115.90590437,156.65045435,103.46410596,121.55535296,129.85037744,110.71136583,134.29083603,141.82557692,116.55967283,92.544502207,189.68069175,117.30148322,109.26833565,104.80822205,118.6290519,116.7366417,116.60621641,136.78945321,142.86329032,156.13114121,129.15353237,72.030803872,107.82575619,119.65012772,111.72311218,148.32353149,114.64400536,88.370550552,124.82531834,148.82832402,135.38347661,147.64536678,114.36542991,158.30915247,95.359514102,128.16919593,129.10942603,144.45267311,141.07421848,115.6884287,133.49359143,119.55766824,126.03608035,118.87887634,156.88167977,154.15975797,130.42767305,128.73807506,115.17383979,162.34103229
2011-05-31,116.23360417,157.27707411,102.81495823,121.95582775,129.55837576,111.590402,135.43181701,141.69715215,117.48158584,92.599369521,189.66754798,117.59095948,109.62377791,105.61121971,119.62173087,117.5806134,117.07608335,137.57793371,143.42045382,156.91526592,130.27939576,73.56194578,109.26357589,120.13508596,112.57876696,149.1031959,115.331343,87.826655609,125.80179899,149.56269885,135.23236425,147.96840265,115.10197339,160.00923071,96.784426032,129.5779102,129.73858362,145.53459456,140.89885882,115.60863169,134.11336639,120.22435099,126.81965496,119.52162028,157.48606705,155.73737523,130.46962855,129.08007313,116.24353,162.85041597
2011-06-30,116.2749921,157.53332135,102.68861571,122.4397032,129.25275759,112.17178524,136.06348606,141.52738052,117.68913539,92.583725992,189.43551555,117.76495378,110.0134375,106.00498437,120.24464736,118.27350964,117.74815402,138.09772203,143.95032048,157.23486226,130.84783823,74.943041055,110.71846495,120.21670025,113.24815283,149.94258256,115.79808476,87.490833119,126.65117468,150.49649642,135.21925331,149.06146856,115.38875551,161.58281516,97.525542677,130.19347991,130.60077112,146.34569587,140.97845778,115.3210274,134.4699833,120.59596936,127.58680889,120.27457343,158.09424136,156.35635647,130.35209045,129.49539242,116.6540846,163.4062745
2011-07-31,116.02664972,157.22058482,102.86904926,122.71291831,128.69942798,112.63416558,135.74019848,141.21047581,117.48964391,92.437979365,189.10475713,117.65831691,109.94710077,106.09313924,120.26669048,118.54803837,118.18219638,137.80925673,144.21475428,157.03298833,130.76725116,75.51008375,111.18354409,119.77759804,113.63974954,150.75396708,115.92374795,87.186684721,126.76719282,150.37108107,135.04846893,149.91496673,115.16160502,162.69925335,97.496421823,129.96445163,131.42803831,146.56454546,140.86362033,115.03457481,134.51662826,120.46992661,127.43557345,120.50754118,158.44371067,155.93199288,129.87991183,129.85269256,116.50202731,163.83397261
2011-08-31,115.42058799,156.58015626,103.06002364,122.69016211,127.96668533,112.75985454,134.5885686,140.68482479,117.54516702,92.101083902,188.52253656,117.32765899,109.13670262,105.76035184,120.04694507,118.24105828,118.03102119,137.04420982,144.09970677,156.52260714,130.18937696,75.281068269,110.56811744,119.04623657,113.01353931,150.89118308,115.83340966,87.009111486,126.23206681,148.81355033,134.4344473,149.78589104,114.78533045,163.31050103,96.818700149,129.14535431,131.39422183,145.99267402,140.1068603,115.098086,134.38724684,119.90203025,126.46977507,120.21893952,158.45664432,155.11397747,128.97291403,130.00044655,115.88186845,163.70389626
2011-09-30,114.4285269,155.76389348,103.23930091,122.66739129,127.27224991,112.43048615,133.25055518,139.95802652,117.76543304,91.389341997,187.63922157,116.98850422,107.806915,105.29972692,119.6325599,117.55981538,117.43102159,136.39964628,143.77235474,155.93157895,129.31984423,74.799948767,109.85680358,118.4627582,111.62252588,150.00120413,115.37254556,86.738599037,125.49844717,146.88446337,133.47243414,148.90876608,114.34892341,163.54592874,95.815852947,128.14404248,130.50462955,144.81675305,139.01139569,115.46875241,134.15667841,119.02777778,125.76995997,119.71945718,158.25605474,154.15381951,127.92987531,129.97077775,114.84359957,162.91438594
2011-10-31,113.38231973,154.7774215,103.40660568,122.65426445,126.5298549,111.68065712,131.84707583,139.17040899,117.60711507,90.24977182,186.91688177,116.75780703,106.34001618,104.87795579,118.96188637,116.83215679,116.70630696,135.90918996,143.36689241,154.9390822,128.21956871,74.437133223,109.01906887,118.0419143,110.47554336,148.45589755,114.47518964,86.194571316,124.71663577,145.3522955,132.65468986,147.62174811,113.80522725,163.53916153,94.962428408,127.44640548,129.45925305,143.38499399,138.15335384,115.60966856,133.69052407,118.30230163,125.42032905,119.08824875,157.7689146,152.9803523,127.03192392,129.83559147,113.61914881,161.84536269
2011-11-30,112.85476762,153.81484506,103.95133415,122.37197829,126.08667018,110.73044825,130.46038974,138.36310136,117.01715296,89.109321352,186.78867177,116.57384567,104.88586071,104.18901147,118.04581911,116.17439597,115.97327104,135.39006408,142.68285076,153.56556124,127.09759655,73.761677703,107.51511059,117.59672534,109.69305899,146.94010483,113.4479168,85.468298335,123.83394738,144.2948645,132.24980143,146.1734585,113.4724961,163.50154579,94.355587285,127.23872513,128.32113553,142.08410237,137.54463325,115.20054942,133.01421986,117.76350096,125.28159817,118.40019955,157.02933467,151.75939995,125.95251912,129.58138925,112.58810575,161.06930558
2011-12-31,112.78429429,153.05920996,104.52982301,121.85517428,125.41840297,109.99865455,129.24450741,137.54522021,116.37340446,88.11637019,187.23626189,116.33632602,103.20894514,103.16118043,117.06775769,115.56605961,115.48216074,134.8754587,141.63478511,152.24194431,125.85237087,72.528583378,105.63202045,117.2555311,108.84037332,145.84763891,112.78763847,84.65381956,122.57919593,143.21016749,132.05827589,144.90853851,113.03603397,163.74743445,93.621326667,127.25959954,126.89419816,141.01675497,136.92845412,114.36229166,132.28305945,117.10339381,125.33057349,117.92638454,156.20233527,150.57016911,124.28008975,129.26710055,111.68969219,160.79676266
2012-01-31,112.89430209,152.63779312,105.07551856,121.66538002,124.63526004,109.7551086,128.27994037,136.71002179,116.16158812,87.398069017,188.18737459,116.16299843,101.86660603,102.18781604,116.53249949,115.05784518,115.34196706,134.72725935,140.4998593,151.15754552,124.80137174,71.427470779,104.20582024,117.12940215,108.12674949,145.40079593,112.90449273,84.012688515,121.15693006,141.90196654,131.74964186,144.02835734,112.40514157,164.46385956,92.899005595,127.36667553,125.68531071,140.15340579,136.32571441,113.41349797,131.77690451,116.6327561,125.40300403,118.07760627,155.53122416,149.91162164,122.83172698,129.0413212,110.68300026,160.93074907
2012-02-29,113.23719972,152.75955114,106.51008453,122.09610957,124.7848587,110.51572394,128.07357225,136.08781302,117.21992322,87.648798824,189.63893627,116.76682744,101.80471902,101.78134956,116.81208913,114.97723633,115.59540483,135.19364147,139.74737516,150.87982217,124.55323013,71.405865209,104.27922363,117.25020781,108.1489348,145.86550333,113.77583794,84.001449062,120.32548279,140.78438653,131.43119742,143.63119144,112.11869938,165.74375735,92.811542927,127.87292119,125.46054173,139.66186123,135.90233752,113.01163915,131.8398574,116.78689896,126.10175993,119.12654631,155.25638693,150.09794892,122.90477074,129.08654027,109.99780116,161.45404945
2012-03-31,113.950344,153.68042912,108.93015728,122.94998935,126.3493283,112.34814617,128.56086648,136.12185688,119.35349212,89.102466413,191.36212341,118.65077467,102.97118239,102.3318574,117.6888495,115.67719954,116.3771657,136.02795347,139.76888802,152.10643239,125.16359788,72.813607897,106.13283332,117.57109198,109.03571082,147.28213033,115.06577214,84.820621679,120.64098743,140.68573522,131.63057364,143.8521755,112.46928509,167.481463,93.687339558,128.8509888,126.58884563,140.121005,135.78003278,113.48214924,132.54997358,117.6374757,127.5968028,120.77224439,155.49957835,151.3737264,124.59097061,129.53693644,110.48353037,162.47573587
2012-04-30,115.12182132,155.39470384,111.71441836,123.99972245,128.3625239,114.74293362,129.30297739,136.67269875,121.4205532,91.150128531,193.02459897,121.33895104,104.84528731,103.73322364,118.94163467,117.05049728,117.46522211,136.85168071,140.56718505,154.5850769,126.44051257,75.082164259,109.03206736,118.01146648,110.67980888,149.13070396,116.52977344,86.361478544,122.00052129,141.81745146,132.34507136,144.69553199,113.27025832,169.28258883,95.325920546,129.88407612,128.74680668,141.88018557,136.01607766,114.45147323,133.72149149,118.89742795,129.279198,122.56908492,156.176762,153.57880175,127.20751052,130.28821113,112.18098824,163.93073885
2012-05-31,116.4094368,157.40328069,114.67525442,124.96289917,130.1332809,116.99136334,130.15010819,137.2959415,122.86921586,92.953796758,194.32859559,123.94986396,106.6075449,105.14393846,120.57820317,118.65590222,118.45459643,137.47933562,141.6606762,156.98354176,128.17406687,77.268206934,111.94787953,118.55243983,112.44378751,150.77032627,117.83378189,88.262413866,123.70486912,143.2840665,133.23599881,146.1567878,114.26929318,170.85950702,97.051605736,130.68971883,130.91214401,143.95741245,136.40953723,115.26699975,134.98894853,120.07476064,130.69518411,124.18734706,157.05045914,155.87507009,129.94541284,131.00403124,113.97884095,165.34447509
2012-06-30,117.14982695,159.06774295,117.66348338,125.61834463,131.78511599,118.35542014,130.85470159,137.90144669,123.68126363,94.198176561,195.1131169,125.87223785,107.42159919,105.95011759,121.96082093,120.03820376,119.02546947,138.02685106,142.51888704,158.40560399,129.91679851,78.691282469,114.06170458,119.08718717,113.52230018,151.87803728,118.58872698,90.045360672,124.98472344,144.26685626,134.18881807,147.83382351,114.99633162,172.42582378,98.242012746,131.2632224,132.4716048,145.35377422,136.63216023,116.02701752,136.13875893,120.96632617,131.80726462,125.39887401,157.90710667,157.51109205,131.90938781,131.48491455,115.04335997,166.30166115
2012-07-31,117.09156106,159.88509184,120.1205253,125.85480067,133.03465632,118.9662614,131.10433127,138.5075192,124.26042899,95.061829081,195.66653842,127.1174129,107.29168638,106.2172916,122.43324655,120.7447029,119.2324176,138.41522447,143.01637785,159.00322831,130.69910092,79.255281082,115.10255399,119.57150784,113.79785004,152.57415488,118.74725615,91.614303219,125.5333052,144.61568154,134.97966629,148.64173466,115.07941835,174.17770087,98.546342956,131.6189797,133.48109752,145.62795195,136.69797489,116.87021609,136.97877647,121.53849713,132.49955067,126.2111248,158.39331245,158.27371829,132.76399344,131.86359888,115.24682401,166.71497726
2012-08-31,116.65562359,159.78902987,121.8327406,125.47524708,134.38401253,119.25860476,130.57678825,139.0743153,125.11554157,95.478263869,196.49395288,127.86924996,106.71777963,106.38497308,122.21192281,120.67660769,119.17992417,138.43522124,143.26572123,159.11150278,130.47710654,79.542815336,115.20753961,119.89646812,113.59494148,153.16872833,118.5698962,93.059407333,125.61640964,144.48355434,135.38599575,148.4674382,114.99128715,175.95460559,98.101310227,132.01604546,134.28266981,144.82054848,136.66383949,117.35556984,137.41995146,121.78157086,132.54475961,126.80547667,158.35555659,158.35821631,133.21948768,132.19593119,114.86477409,166.74679393
2012-09-30,116.21772172,159.34358194,123.17648181,124.8020315,136.12715827,119.20798966,129.61246924,139.52236659,125.95455213,95.517482414,197.82370797,128.17020607,106.04921549,106.52455459,121.75689719,120.18596044,118.77647621,138.26409479,143.41363847,159.02839226,129.96395621,79.798517017,114.98405805,119.89535429,113.27006459,153.72769844,118.41162775,94.386082329,125.32193528,144.04855378,135.19877061,148.00256624,114.93206514,177.45526064,97.496982801,132.32294793,134.99817923,144.03120899,136.57837453,117.19983452,137.69361174,121.97975135,132.46542656,127.34423683,157.90608616,158.34801285,133.70969776,132.46927881,114.01964813,166.5391628
2012-10-31,115.7807929,158.99418132,124.49307338,124.49255239,137.91061642,119.11728134,128.96743705,139.74297807,126.54608114,95.71545922,199.2434574,128.00832804,105.55344484,106.38469581,121.20622148,119.61788414,118.23108298,138.11126394,143.58099833,158.86079097,129.56274825,79.822174097,114.8540161,119.56273996,112.92965367,153.99656963,118.3553407,95.667905579,124.75382589,143.78638336,134.58657143,147.46543539,114.7972306,178.25913438,96.919958932,132.30522411,135.33264225,143.78318857,136.58021566,116.413352,137.98544201,122.0873511,132.70136943,127.79462365,157.33387604,158.34178789,133.9245454,132.68672957,112.96008178,166.09704204
2012-11-30,115.55879713,158.71633046,125.46200065,124.67238107,139.0140897,119.30715655,128.42371164,139.67426156,127.1846257,96.094820702,200.353274,127.41489581,105.05613541,105.77721717,120.51879592,119.04882194,117.86657679,138.15704568,143.7537057,158.68882659,129.43061311,79.686396616,114.44105124,119.13852985,112.44218756,153.93960282,118.1736948,96.952015291,124.13615724,143.59891217,133.92972964,146.96560531,114.65792735,178.35755385,96.060567524,131.95983878,135.3428862,143.72562201,136.75516782,115.40838814,138.2509088,121.94035294,132.95179464,128.06793119,157.00529018,157.78812677,133.66876878,132.74929991,111.92546736,165.54114073
2012-12-31,115.58386585,158.48067201,126.0985969,125.17186027,139.83001544,119.6704394,127.48778477,139.34541486,127.81508448,96.330689427,201.31823647,126.868249,104.21073895,104.99380251,119.84810659,118.56506776,117.5678625,138.66932252,143.88226626,158.66327771,129.26090612,79.474574449,113.6639304,118.98949518,111.82556052,153.84724956,117.91610666,98.318534543,123.70337107,142.84584721,133.42762537,146.57846736,114.31835587,178.29145987,95.062030706,131.53096386,135.49693533,143.30376359,136.87894391,114.62575971,138.41737674,121.67337533,133.16969834,128.2961026,156.92329147,156.86094537,133.6183177,132.6872438,111.00966982,165.11144942
2013-01-31,115.6638704,158.41535715,127.00750602,125.84174409,141.59307995,120.42733053,126.55060065,138.85833051,128.7296293,96.705451227,202.41125004,127.00432092,103.58572237,104.56666151,119.5734252,118.31982488,117.25777438,139.48907258,143.88590247,158.88298739,129.28207625,79.508241824,113.28574934,119.31344784,111.54025344,153.98677338,117.91408977,100.11362867,123.77689026,141.90141069,133.3304372,146.50897306,114.12370849,178.47115758,94.560007922,131.6033682,136.17692403,142.63570373,136.79764144,114.44991736,138.68607691,121.5703498,133.5374696,128.92795314,156.92290179,156.68521185,134.48276022,132.55011093,110.60478227,165.06976391
2013-02-28,116.02190926,158.76108085,128.77901155,126.48800114,144.62991413,122.02184468,126.50760198,138.52732982,130.72418288,97.777147541,203.91713272,128.13852888,104.10342378,104.89006743,120.0756061,118.56929248,117.25301494,140.17871974,143.82315786,159.62286456,130.06819196,80.401620033,113.87738262,120.06061555,112.09234032,154.68685503,118.34072493,102.52586155,124.30430836,141.66264028,133.79769418,146.55605001,114.7961894,179.17887815,95.025467404,132.28144342,137.83926143,142.81321005,136.8772346,115.09586376,139.21576995,122.1285703,134.25730201,130.46742942,156.98787855,157.85987999,136.23310071,132.45364807,110.97819854,165.6049712
2013-03-31,116.92651761,159.83109294,131.33274868,127.10148862,148.65041976,124.15112586,127.72340375,138.7305215,133.18914051,99.570790424,206.05686304,130.17889571,106.0061939,105.99363704,121.30383348,119.49681161,117.87404559,140.78414565,144.05085818,161.29670442,131.54080993,82.125830521,115.60143778,121.00287476,113.29993514,156.05857653,119.26493139,105.50727059,125.28019608,142.57858959,134.67737992,146.5831271,116.40201694,180.6785925,96.389928793,133.32404466,140.7405377,144.14235236,137.59727343,116.45405159,139.96504599,123.31490681,135.73243678,132.8876493,157.28494592,159.97896031,138.51967146,132.60377436,112.30600295,166.90852219
2013-04-30,118.14356296,161.63302544,133.95914863,127.83274554,152.78220392,126.30759246,129.69317247,139.8040275,135.52805283,101.85651614,208.81271296,132.78557288,108.61453671,107.41816581,122.88353517,121.06426643,119.23834006,141.88181534,144.74661097,163.91266501,133.65910537,84.284775362,118.36904658,121.86038875,114.98133129,157.929852,120.49673348,108.90314025,126.91414655,144.39560822,135.84779551,147.26803176,118.24414704,182.77077046,98.426438777,134.48092715,144.10606266,145.86927091,139.03867468,118.20133822,141.07476156,124.77913429,137.89487135,135.68524251,157.962701,162.46921585,141.08892665,133.06234134,114.40114095,168.94384127
2013-05-31,119.40914066,163.58458593,136.39897547,128.5977754,156.41394731,128.35048466,131.57991779,141.8123588,137.92055776,104.36867266,211.67464654,135.43022417,111.0080239,109.06052329,124.44473232,122.91778483,120.8702147,143.59944023,145.67517203,166.52658055,136.06284751,86.358680092,121.42955686,122.57777105,117.11453074,159.95434316,121.75784889,112.23894225,128.87049129,146.67336665,137.14811364,148.83481149,119.70963559,185.1013195,100.5969381,135.6169182,146.9474997,147.39639839,140.83282271,119.71266704,142.57855979,126.33315913,140.21479008,138.24019047,158.91541571,164.85345375,143.67560395,133.76816076,116.69488815,171.04419102
2013-06-30,120.58846247,164.97440333,138.78277994,129.05077109,159.85021973,130.04567673,133.04216792,144.04503271,139.82909565,106.40554277,214.17345856,137.6414562,112.94583765,110.65325096,125.77277193,124.40277568,122.13186528,145.05779694,146.58072691,168.31114799,138.11061846,88.155568277,124.03747223,123.07651223,119.24985505,161.8276119,122.89807025,114.94104308,130.63035934,148.80906707,138.16855223,150.98243747,120.73010984,187.62726832,102.08583671,136.63735672,149.32015489,148.93790082,142.66051558,120.856463,143.92319848,127.62527826,141.93646148,140.28393741,159.98772017,166.626989,145.97776537,134.64228412,118.80677616,172.60173955
2013-07-31,121.23153474,165.50136338,140.72311366,128.99618117,162.80794235,131.19367212,133.95688117,145.70616388,141.29548717,107.47157223,216.11717394,139.36485953,114.23584732,111.58259736,126.56108921,125.22445934,122.72773662,145.53240002,147.3808994,169.05644712,139.47698848,89.563799937,125.71563782,123.20905839,120.48292211,163.15710519,123.74008616,117.0807708,131.93669338,149.99868092,138.46737698,152.80797951,121.40912109,190.03898105,102.76028489,137.18226072,151.26914253,150.07445982,144.19161274,121.73159919,144.68650408,128.36984211,142.88300248,141.57558898,161.04203714,167.55823221,147.70141736,135.53095854,120.09570525,173.57799403
2013-08-31,121.23259618,165.35002435,141.78172678,128.5511938,164.64445072,131.52037016,134.05002961,146.55309116,142.6281611,108.05818579,217.43047557,140.44764599,114.69581305,111.71547042,126.6896913,125.54365196,122.88363322,145.31240862,147.94839204,168.88710808,139.99093931,90.117241552,126.25992042,123.08974226,120.52485419,163.75364309,124.10862868,118.95694679,132.5042268,150.23691291,138.03273807,153.37459911,121.56035903,191.91084226,102.83382032,137.14646442,152.2026247,149.92457359,144.82830323,122.14420349,145.05186953,128.74122615,143.41913641,142.09776815,161.73922261,167.6189845,148.31083628,136.25802183,120.47501152,174.07646985
2013-09-30,120.82391118,164.79377154,142.4685278,127.9945181,165.76426399,131.14297562,133.34364277,146.72103104,143.56559425,108.71237549,218.43614026,140.57824719,114.27837364,111.46676296,126.48728328,125.2122692,122.78243659,144.84395984,148.04670295,168.6890261,139.83181885,90.131186272,125.89286881,122.81298443,120.08697179,163.66512002,124.18934363,120.44234366,132.20220698,150.0209587,137.3935491,152.96280548,121.06307413,192.99561775,102.51962039,136.79620594,152.45476087,149.36348356,144.3740919,121.97445708,145.28091658,128.93906907,143.83911815,142.21563653,161.93124371,167.02548844,148.12190958,136.75382884,120.16075821,174.09301784
2013-10-31,120.06265807,164.14861743,143.07928004,127.50283632,166.24507064,130.78945897,132.15909034,146.27590771,144.28892913,109.30845229,219.33503362,139.81444774,113.84773039,111.13083966,126.27461011,124.27771894,122.4840566,144.22418482,147.61744408,168.55561611,139.50209261,89.957460839,125.31233359,122.43913725,119.49214237,162.85046454,123.99698403,121.44375882,131.35793214,150.05219806,136.74342525,152.37125418,120.62911134,193.27440964,101.77843039,136.34546359,152.26393708,148.91560889,143.46160819,121.32742349,145.4449246,128.88328859,144.1442888,141.94323317,161.53442415,166.15176156,147.54772631,137.06113092,119.27108725,173.72773184
2013-11-30,119.43777577,163.66715639,143.29907845,127.26383593,166.32155007,130.64336255,130.74855853,145.37643586,145.12868668,109.57059637,220.12704572,138.64455829,113.43001619,110.4280251,126.03355532,123.39294291,122.05242605,143.78261228,146.88847735,167.93285621,139.15249948,89.654312375,124.5839241,122.16849991,118.91726005,161.86400218,123.42334217,122.09706558,130.49619667,149.89374574,136.04894964,151.88482022,120.44678832,192.92207137,100.61317368,136.04468191,151.67433148,147.90650886,142.62514185,120.58579531,145.45703324,128.67942661,144.36003206,141.39526558,160.47865696,165.20597082,146.51574491,137.15412464,118.17228847,173.36284666
